name_en,name_jp,title,representative_team,latest_caps,last_club,tournaments,league
Matt Scott,,Matt Scott,Scotland,29,Edinburgh,Rugby World Cup 2015,international
Matt Stevens,,Matt Stevens,England,34,Bath,"Rugby World Cup 2007, Rugby World Cup 2011",international
Matt Tierney,,Matt Tierney,Canada,20,Castres,Rugby World Cup 2019,international
Matt To'omua,,Matt To'omua,Australia,47,Brumbies,"Rugby World Cup 2015, Rugby World Cup 2019",international
Matt Todd,,Matt Todd,New Zealand,21,Crusaders,Rugby World Cup 2019,international
Matt Trouville,,Matt Trouville,United States,4,Seattle Saracens,Rugby World Cup 2015,international
Matt Weingart,,Matt Weingart,Canada,6,Castaway Wanderers,Rugby World Cup 2007,international
Matteo Canali,,Matteo Canali,Call-ups,0,Zebre Parma,Six Nations 2024,urc
Matteo Canali,,Matteo Canali,Italy,0,Zebre Parma,Six Nations 2025,urc
Matteo Minozzi,,Matteo Minozzi,Italy,13,Wasps,Rugby World Cup 2019,international
Matteo Nocera,,Matteo Nocera,Italy,0,Zebre Parma,Six Nations 2024,urc
Matteo Pratichetti,,Matteo Pratichetti,Italy,23,Calvisano,"Rugby World Cup 2007, Rugby World Cup 2011",international
Matthew Morgan,,Matthew Morgan,Wales,3,Bristol,Rugby World Cup 2015,international
Matthew Rees,,Matthew Rees,Wales,11,Llanelli Scarlets,Rugby World Cup 2007,international
Matthias Halagahu,,Matthias Halagahu,France,0,Toulon,"Six Nations 2024, Six Nations 2025",top14
Matthieu Jalibert,,Matthieu Jalibert,France,34,Bordeaux-Bègles,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",top14
Matthis Lebel,,Matthis Lebel,France,5,Toulouse,Six Nations 2024,top14
Mattia Bellini,,Mattia Bellini,Italy,20,Zebre,Rugby World Cup 2019,international
Matías Agüero,,Matías Agüero,Italy,36,Viadana,"Rugby World Cup 2007, Rugby World Cup 2015",international
Matías Alemanno,,Matías Alemanno,Argentina,87,UAR,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Matías Beer,,Matías Beer,Squad caps,866,Matías Beer,Rugby World Cup 2015,international
Matías Beer,,Matías Beer,Uruguay,11,Old Christians,Rugby World Cup 2015,international
Matías Benítez,,Matías Benítez,Uruguay,45,Peñarol,Rugby World Cup 2023,international
Matías Dittus,,Matías Dittus,Chile,21,Périgueux,Rugby World Cup 2023,international
Matías Garafulic,,Matías Garafulic,Chile,12,Selknam,Rugby World Cup 2023,international
Matías Moroni,,Matías Moroni,Argentina,74,UAR,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Matías Orlando,,Matías Orlando,Argentina,41,Jaguares,Rugby World Cup 2019,international
Maurie Fa'asavalu,,Maurie Fa'asavalu,Samoa,25,Harlequins,"Rugby World Cup 2011, Rugby World Cup 2015",international
Mauro Bergamasco,,Mauro Bergamasco,Italy,104,Stade Français,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Max Deegan,,Max Deegan,Call-ups,2,Leinster,Six Nations 2025,urc
Max Evans,,Max Evans,Scotland,20,Castres,Rugby World Cup 2011,international
Max Jorgensen,,Max Jorgensen,Australia,0,NSW Waratahs,Rugby World Cup 2023,nan
Max Jorgensen,,Max Jorgensen,Player representation by nation,0,Max Jorgensen,Rugby World Cup 2023,nan
Max Jorgensen,,Max Jorgensen,Squad caps,668,Max Jorgensen,Rugby World Cup 2023,nan
Max Katjijeko,,Max Katjijeko,Namibia,21,Welwitschias,"Rugby World Cup 2019, Rugby World Cup 2023",international
Max Llewellyn,,Max Llewellyn,Call-ups,5,Gloucester,Six Nations 2025,premiership
Max Malins,,Max Malins,England,21,Bristol Bears,Rugby World Cup 2023,premiership
Max Ojomoh,,Max Ojomoh,Call-ups,0,Bath,"Six Nations 2024, Six Nations 2025",premiership
Max Williamson,,Max Williamson,Call-ups,0,Glasgow Warriors,Six Nations 2024,urc
Maxime Lamothe,,Maxime Lamothe,France,0,Bordeaux Bègles,Six Nations 2025,top14
Maxime Lucu,,Maxime Lucu,France,24,Bordeaux-Bègles,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",top14
Maxime Machenaud,,Maxime Machenaud,France,36,Racing 92,Rugby World Cup 2019,top14
Maxime Mbanda,,Maxime Mbanda,Italy,18,Zebre,Rugby World Cup 2019,international
Maxime Mermoz,,Maxime Mermoz,France,9,Perpignan,Rugby World Cup 2011,international
Maxime Médard,,Maxime Médard,France,59,Toulouse,"Rugby World Cup 2011, Rugby World Cup 2019",international
Maximiliano Bustos,,Maximiliano Bustos,Argentina,0,Montpellier,Rugby World Cup 2011,international
Mayco Vivas,,Mayco Vivas,Argentina,19,Jaguares,"Rugby World Cup 2019, Rugby World Cup 2023",international
Mayco Vivas,,Mayco Vivas,Player representation by nation,0,Mayco Vivas,Rugby World Cup 2019,international
Maʻafu Fia,,Maʻafu Fia,Tonga,6,Ospreys,Rugby World Cup 2019,international
McGrath van Wyk,,McGrath van Wyk,Namibia,9,Farul Constanța,Rugby World Cup 2011,international
Meko Kvirikashvili,,Meko Kvirikashvili,Georgia,20,Pau,Rugby World Cup 2007,international
Melani Matavao,,Melani Matavao,Player representation by nation,0,Melani Matavao,Rugby World Cup 2019,nan
Melani Matavao,,Melani Matavao,Samoa,13,Aana Chiefs,"Rugby World Cup 2019, Rugby World Cup 2023",nan
Meli Derenalagi,,Meli Derenalagi,Fiji,3,Fijian Drua,Rugby World Cup 2023,international
Melrick Africa,,Melrick Africa,Namibia,19,Reho Falcons,Rugby World Cup 2007,international
Melvyn Jaminet,,Melvyn Jaminet,France,19,Toulouse,"Rugby World Cup 2023, Six Nations 2024",top14
Merab Kvirikashvili,,Merab Kvirikashvili,Georgia,85,Figeac,"Rugby World Cup 2011, Rugby World Cup 2015",international
Merab Sharikadze,,Merab Sharikadze,Georgia,96,Aurillac,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Mesake Doge,,Mesake Doge,Fiji,10,Fijian Drua,Rugby World Cup 2023,nan
Mesu Dolokoto,,Mesu Dolokoto,Fiji,6,Glasgow Warriors,Rugby World Cup 2019,international
Metuisela Talebula,,Metuisela Talebula,Fiji,16,Bordeaux Bègles,Rugby World Cup 2015,international
Michael Alaalatoa,,Michael Alaalatoa,Samoa,13,Crusaders,"Rugby World Cup 2019, Rugby World Cup 2023",urc
Michael Alaalatoa,,Michael Alaalatoa,Squad caps,434,Michael Alaalatoa,Rugby World Cup 2019,urc
Michael Broadhurst,,Michael Broadhurst,Japan,22,Ricoh Black Rams,Rugby World Cup 2015,international
Michael Hooper,,Michael Hooper,Australia,95,Waratahs,"Rugby World Cup 2015, Rugby World Cup 2019",international
Michael Leitch,,Michael Leitch,Japan,80,Toshiba Brave Lupus,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",league-one
Michael MacKenzie,,Michael MacKenzie,Namibia,5,United Rugby Club,Rugby World Cup 2007,international
Michael Owen,,Michael Owen,Wales,37,Newport Gwent Dragons,Rugby World Cup 2007,international
Michael Stanley,,Michael Stanley,Samoa,6,Unattached,Rugby World Cup 2015,international
Michael Tagicakibau,,Michael Tagicakibau,Fiji,3,Saracens,Rugby World Cup 2011,international
Michael Wiringi,,Michael Wiringi,Romania,1,Baia Mare,Rugby World Cup 2015,international
Michele Campagnaro,,Michele Campagnaro,Italy,44,Exeter Chiefs,"Rugby World Cup 2015, Rugby World Cup 2019",international
Michele Lamaro,,Michele Lamaro,Italy,44,Benetton,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",nan
Michele Rizzo,,Michele Rizzo,Italy,19,Leicester Tigers,Rugby World Cup 2015,international
Michele Visentin,,Michele Visentin,Italy,1,Zebre,Rugby World Cup 2015,international
Mickaël Guillard,,Mickaël Guillard,Call-ups,5,Lyon,Six Nations 2025,top14
Miguel Portela,,Miguel Portela,Portugal,53,Direito,Rugby World Cup 2007,international
Mihai Graure,,Mihai Graure,Romania,0,Dinamo București,Rugby World Cup 2023,international
Mihai Lazăr,,Mihai Lazăr,Romania,47,Castres,Rugby World Cup 2015,international
Mihai Macovei,,Mihai Macovei,Romania,104,Baia Mare,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2023",international
Mihai Mureșan,,Mihai Mureșan,Player representation by nation,0,Mihai Mureșan,Rugby World Cup 2023,international
Mihai Mureșan,,Mihai Mureșan,Romania,3,Știința Baia Mare,Rugby World Cup 2023,international
Mihaita Lazăr,,Mihaita Lazăr,Romania,12,Aix-en-Provence,Rugby World Cup 2011,international
Mike Blair,,Mike Blair,Scotland,72,Edinburgh,"Rugby World Cup 2007, Rugby World Cup 2011",international
Mike Brown,,Mike Brown,England,39,Harlequins,Rugby World Cup 2015,international
Mike Burak,,Mike Burak,Canada,15,Pau,Rugby World Cup 2007,international
Mike Catt,,Mike Catt,England,69,London Irish,Rugby World Cup 2007,international
Mike French,,Mike French,United States,8,OMBAC,Rugby World Cup 2007,international
Mike Hercus,,Mike Hercus,United States,31,Belmont Shore,Rugby World Cup 2007,international
Mike James,,Mike James,Canada,51,Stade Français,Rugby World Cup 2007,international
Mike MacDonald,,Mike MacDonald,Squad caps,444,Mike MacDonald,Rugby World Cup 2011,international
Mike MacDonald,,Mike MacDonald,United States,62,Leeds,"Rugby World Cup 2007, Rugby World Cup 2011",international
Mike Mangan,,Mike Mangan,United States,14,Denver Barbarians,Rugby World Cup 2007,international
Mike McCarthy,,Mike McCarthy,Ireland,17,Leinster,Rugby World Cup 2015,international
Mike Petri,,Mike Petri,United States,54,Belmont Shore,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Mike Phillips,,Mike Phillips,Wales,94,Ospreys,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Mike Pletch,,Mike Pletch,Canada,7,Oakville Crusaders,Rugby World Cup 2007,international
Mike Pyke,,Mike Pyke,Canada,14,Montauban,Rugby World Cup 2007,international
Mike Ross,,Mike Ross,Ireland,52,Leinster,"Rugby World Cup 2011, Rugby World Cup 2015",international
Mike Scholz,,Mike Scholz,Canada,4,Ontario Blues,Rugby World Cup 2011,international
Mike Sheppard,,Mike Sheppard,Canada,8,Toronto Arrows,Rugby World Cup 2019,international
Mike Tadjer,,Mike Tadjer,Portugal,32,Perpignan,Rugby World Cup 2023,international
Mike Te'o,,Mike Te'o,United States,24,San Diego Legion,Rugby World Cup 2019,international
Mike Tindall,,Mike Tindall,England,71,Gloucester,Rugby World Cup 2011,international
Mike Webb,,Mike Webb,Canada,15,Swilers,Rugby World Cup 2007,international
Mikhail Babaev,,Mikhail Babaev,Russia,33,VVA Podmoskovye,Rugby World Cup 2011,international
Mikhail Sidorov,,Mikhail Sidorov,Russia,1,Slava Moscow,Rugby World Cup 2011,international
Mikheil Babunashvili,,Mikheil Babunashvili,Georgia,2,Black Lion,Rugby World Cup 2023,international
Mikheil Gachechiladze,,Mikheil Gachechiladze,Georgia,21,Black Lion,Rugby World Cup 2023,international
Mikheil Nariashvili,,Mikheil Nariashvili,Georgia,73,Montpellier,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Mils Muliaina,,Mils Muliaina,New Zealand,100,Waikato,"Rugby World Cup 2007, Rugby World Cup 2011",international
Mils Muliaina,,Mils Muliaina,Squad caps,1139,"Mils Muliaina , Richie McCaw",Rugby World Cup 2011,international
Miracle Faiʻilagi,,Miracle Faiʻilagi,Player representation by nation,0,Miracle Faiʻilagi,Rugby World Cup 2023,international
Miracle Faiʻilagi,,Miracle Faiʻilagi,Samoa,3,Moana Pasifika,Rugby World Cup 2023,international
Mirco Bergamasco,,Mirco Bergamasco,Italy,82,Stade Français,"Rugby World Cup 2007, Rugby World Cup 2011",international
Mirco Spagnolo,,Mirco Spagnolo,Italy,0,Benetton,Six Nations 2024,nan
Mirian Modebadze,,Mirian Modebadze,Georgia,25,Aia Kutaisi,"Rugby World Cup 2019, Rugby World Cup 2023",international
Monty Ioane,,Monty Ioane,Italy,36,Lyon,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",top14
Moray Low,,Moray Low,Scotland,15,Glasgow Warriors,Rugby World Cup 2011,international
Morgan Parra,,Morgan Parra,France,61,Clermont,"Rugby World Cup 2011, Rugby World Cup 2015",international
Morgan Turinui,,Morgan Turinui,Australia,22,Queensland Reds,Rugby World Cup 2007,international
Morgan Williams,,Morgan Williams,Canada,47,Albi,Rugby World Cup 2007,international
Morné Schreuder,,Morné Schreuder,Namibia,0,Wanderers,Rugby World Cup 2007,international
Morné Steyn,,Morné Steyn,South Africa,59,Bulls,"Rugby World Cup 2011, Rugby World Cup 2015",international
Mosese Rauluni,,Mosese Rauluni,Fiji,35,Saracens,Rugby World Cup 2007,international
Mosese Voka,,Mosese Voka,Fiji,7,Fijian Latui,Rugby World Cup 2019,international
Motu Matu'u,,Motu Matu'u,Samoa,21,Hurricanes,"Rugby World Cup 2015, Rugby World Cup 2019",international
Muliufi Salanoa,,Muliufi Salanoa,Samoa,10,Skopa,Rugby World Cup 2007,international
Muraz Giorgadze,,Muraz Giorgadze,Georgia,7,Armazi Tbilisi,Rugby World Cup 2015,international
Murray Williams,,Murray Williams,Japan,3,Toyota Shokki,Rugby World Cup 2011,international
Mădălin Lemnaru,,Mădălin Lemnaru,Romania,27,Timişoara,"Rugby World Cup 2011, Rugby World Cup 2015",international
Na'ama Leleimalefaga,,Na'ama Leleimalefaga,Samoa,1,Montpellier,Rugby World Cup 2007,international
Nafi Tuitavake,,Nafi Tuitavake,Tonga,13,Unattached,Rugby World Cup 2019,international
Nahuel Tetaz Chaparro,,Nahuel Tetaz Chaparro,Argentina,78,UAR,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",nan
Namibia,,Namibia,Overview,0,Johan Deysel,Rugby World Cup 2019,international
Nanyak Dala,,Nanyak Dala,Canada,34,Prairie Wolf Pack,"Rugby World Cup 2011, Rugby World Cup 2015",international
Naoki Kawamata,,Naoki Kawamata,Japan,17,Panasonic Wild Knights,Rugby World Cup 2011,international
Naoto Saito,齋藤直人,齋藤直人,Japan,15,Tokyo Sungoliath,Rugby World Cup 2023,top14
Napolioni Nalaga,,Napolioni Nalaga,Fiji,5,Western Force,Rugby World Cup 2011,international
Nasi Manu,,Nasi Manu,Tonga,3,Benetton,Rugby World Cup 2019,international
Nataniela Oto,,Nataniela Oto,Japan,11,Brave Lupus,Rugby World Cup 2007,international
Nate Augspurger,,Nate Augspurger,United States,24,San Diego Legion,Rugby World Cup 2019,international
Nate Brakeley,,Nate Brakeley,United States,21,Rugby United New York,Rugby World Cup 2019,international
Nathan Hines,,Nathan Hines,Scotland,73,Perpignan,"Rugby World Cup 2007, Rugby World Cup 2011",international
Nathan Hirayama,,Nathan Hirayama,Canada,19,University of Victoria,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Nathan McBeth,,Nathan McBeth,Call-ups,2,Glasgow Warriors,Six Nations 2025,urc
Nathan Sharpe,,Nathan Sharpe,Australia,95,Western Force,"Rugby World Cup 2007, Rugby World Cup 2011",international
Nathan Sharpe,,Nathan Sharpe,Squad caps,811,Nathan Sharpe,Rugby World Cup 2011,international
Nathan White,,Nathan White,Ireland,3,Connacht,Rugby World Cup 2015,international
Neemia Tialata,,Neemia Tialata,New Zealand,17,Wellington,Rugby World Cup 2007,international
Nehe Milner-Skudder,,Nehe Milner-Skudder,New Zealand,2,Hurricanes / Manawatu,Rugby World Cup 2015,international
Neil Best,,Neil Best,Ireland,13,Ulster,Rugby World Cup 2007,international
Nelius Theron,,Nelius Theron,Namibia,5,Leopards,Rugby World Cup 2019,international
Nemani Nadolo,,Nemani Nadolo,Fiji,20,Crusaders,Rugby World Cup 2015,international
Nemia Kenatale,,Nemia Kenatale,Fiji,34,Tailevu,"Rugby World Cup 2011, Rugby World Cup 2015",international
Nemia Soqeta,,Nemia Soqeta,Fiji,7,Biarritz Olympique,Rugby World Cup 2015,international
Nepo Laulala,,Nepo Laulala,New Zealand,49,Chiefs,"Rugby World Cup 2019, Rugby World Cup 2023",premiership
Neria Fomai,,Neria Fomai,Samoa,8,Moana Pasifika,Rugby World Cup 2023,international
Nese Malifa,,Nese Malifa,United States,20,Belmont Shore,"Rugby World Cup 2007, Rugby World Cup 2011",international
Netani Talei,,Netani Talei,Fiji,30,Doncaster Knights,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
New Zealand,,New Zealand,Overview,0,Kieran Read,Rugby World Cup 2019,international
Niall Scannell,,Niall Scannell,Ireland,16,Munster,Rugby World Cup 2019,urc
Nic Johnson,,Nic Johnson,United States,14,Unattached,Rugby World Cup 2011,international
Nic White,,Nic White,Australia,63,Exeter Chiefs,"Rugby World Cup 2019, Rugby World Cup 2023",international
Niccolò Cannone,,Niccolò Cannone,Italy,48,Benetton,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",nan
Nick Abendanon,,Nick Abendanon,England,2,Bath,Rugby World Cup 2007,international
Nick Blevins,,Nick Blevins,Canada,62,Prairie Wolf Pack,"Rugby World Cup 2015, Rugby World Cup 2019",international
Nick Civetta,,Nick Civetta,United States,23,Unattached,Rugby World Cup 2019,international
Nick De Luca,,Nick De Luca,Scotland,26,Edinburgh,Rugby World Cup 2011,international
Nick Easter,,Nick Easter,England,52,Harlequins,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Nick Evans,,Nick Evans,New Zealand,12,Otago,Rugby World Cup 2007,international
Nick Frost,,Nick Frost,Australia,12,ACT Brumbies,Rugby World Cup 2023,nan
Nick Isiekwe,,Nick Isiekwe,England,11,Saracens,Six Nations 2024,premiership
Nick Phipps,,Nick Phipps,Australia,32,Melbourne Rebels,"Rugby World Cup 2011, Rugby World Cup 2015",nan
Nick Timoney,,Nick Timoney,Call-ups,3,Ulster,Six Nations 2025,urc
Nick Timoney,,Nick Timoney,Ireland,3,Ulster,Six Nations 2024,urc
Nick Tompkins,,Nick Tompkins,Wales,38,Saracens,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",premiership
Nick Trenkel,,Nick Trenkel,Canada,0,Capilano,Rugby World Cup 2007,international
Nicky Little,,Nicky Little,Fiji,79,Petrarca Padova,"Rugby World Cup 2007, Rugby World Cup 2011",international
Nicky Little,,Nicky Little,Squad caps,408,Nicky Little,Rugby World Cup 2011,international
Nicky Smith,,Nicky Smith,Wales,49,Ospreys,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2025",premiership
Nico Esterhuyse,,Nico Esterhuyse,Namibia,26,Maties RC,"Rugby World Cup 2007, Rugby World Cup 2011",international
Nicola Quaglio,,Nicola Quaglio,Italy,11,Benetton,Rugby World Cup 2019,international
Nicolae Dragoș Dima,,Nicolae Dragoș Dima,Romania,35,Blagnac,Rugby World Cup 2011,international
Nicolae Nere,,Nicolae Nere,Romania,17,Steaua,Rugby World Cup 2011,international
Nicolas Depoortère,,Nicolas Depoortère,France,2,Bordeaux-Bègles,"Six Nations 2024, Six Nations 2025",top14
Nicolas Martins,,Nicolas Martins,Portugal,8,Soyaux Angoulême,Rugby World Cup 2023,international
Nicolas Mas,,Nicolas Mas,France,80,Perpignan,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Nicolas Onuțu,,Nicolas Onuțu,Romania,27,Annonay,Rugby World Cup 2023,international
Nicolás Fernández Miranda,,Nicolás Fernández Miranda,Argentina,41,Hindú,Rugby World Cup 2007,international
Nicolás Freitas,,Nicolás Freitas,Uruguay,50,Carrasco Polo,"Rugby World Cup 2019, Rugby World Cup 2023",international
Nicolás Garafulic,,Nicolás Garafulic,Chile,19,Selknam,Rugby World Cup 2023,international
Nicolás Herreros,,Nicolás Herreros,Chile,5,Selknam,Rugby World Cup 2023,international
Nicolás Klappenbach,,Nicolás Klappenbach,Uruguay,46,Champagnat,Rugby World Cup 2015,international
Nicolás Sánchez,,Nicolás Sánchez,Argentina,98,Bordeaux,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Nicolás Vergallo,,Nicolás Vergallo,Argentina,19,Toulouse,Rugby World Cup 2011,international
Nigel Ah Wong,,Nigel Ah Wong,Samoa,8,Unattached,Rugby World Cup 2023,international
Nika Abuladze,,Nika Abuladze,Georgia,12,Exeter Chiefs,Rugby World Cup 2023,top14
Nikita Vavilin,,Nikita Vavilin,Russia,10,Slava Moscow,Rugby World Cup 2019,international
Nikki Walker,,Nikki Walker,Scotland,8,Ospreys,Rugby World Cup 2007,international
Nikola Matawalu,,Nikola Matawalu,Fiji,36,Bath,"Rugby World Cup 2015, Rugby World Cup 2019",international
Niku Kruger,,Niku Kruger,United States,1,Glendale Raptors,Rugby World Cup 2015,international
Nili Latu,,Nili Latu,Tonga,40,Green Rockets,"Rugby World Cup 2007, Rugby World Cup 2015",international
Noa Nakaitaci,,Noa Nakaitaci,France,4,Clermont,Rugby World Cup 2015,international
Noah Nene,,Noah Nene,France,0,Dax,Six Nations 2025,international
